timestamp,prompt_type,prompt_length,input_tokens,output_tokens,prompt_eval_time,output_eval_time,time_to_first_token_prompt,time_to_first_token_user,total_time,avg_token_latency,throughput,model_name,gpu_name,gpu_mem_used_MB,gpu_mem_total_MB,gpu_util_percent,batch_size
2025-11-05T14:56:46.148138,simple,short,6,16,30.164747953414917,0.3605012893676758,30.164747953414917,30.175748109817505,30.525249242782593,0.022531330585479736,44.38264292497877,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:46.351640,simple,short,7,8,30.550252437591553,0.16899943351745605,30.550252437591553,30.570752382278442,30.71925187110901,0.021124929189682007,47.33743678006871,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:46.575141,simple,short,5,9,30.76575231552124,0.18900012969970703,30.76575231552124,30.77425265312195,30.954752445220947,0.021000014411078557,47.61901494088737,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:46.800646,simple,short,5,9,30.993255376815796,0.19150114059448242,30.993255376815796,30.997255563735962,31.18475651741028,0.021277904510498047,46.99710911413397,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:47.095646,simple,short,7,12,31.19275712966919,0.2609999179840088,31.19275712966919,31.22275733947754,31.4537570476532,0.021749993165334065,45.97702594195922,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:48.271158,simple,short,5,49,31.514758110046387,1.1415107250213623,31.514758110046387,31.51775813102722,32.65626883506775,0.023296137245333925,42.925571285441066,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:48.589160,simple,short,5,13,32.6772677898407,0.28400301933288574,32.6772677898407,32.69326877593994,32.961270809173584,0.02184638610252967,45.774161241442414,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:48.860661,simple,short,8,11,32.97477126121521,0.23800039291381836,32.97477126121521,33.01077198982239,33.21277165412903,0.02163639935580167,46.21841109305722,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:49.038164,simple,short,7,7,33.24527406692505,0.14350080490112305,33.24527406692505,33.282774209976196,33.38877487182617,0.020500114985874722,48.78021419338546,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:49.672670,simple,short,6,25,33.43777418136597,0.6005065441131592,33.43777418136597,33.46027493476868,34.038280725479126,0.024020261764526367,41.63151966465333,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:50.394174,simple,short,6,28,34.07928109169006,0.6880028247833252,34.07928109169006,34.094281911849976,34.76728391647339,0.02457152945654733,40.697507323197584,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:55.066713,simple,short,8,183,34.79628396034241,4.634037971496582,34.79628396034241,34.820786237716675,39.43032193183899,0.02532261186610154,39.490397171022614,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:55.630716,simple,short,8,23,39.4853241443634,0.5275030136108398,39.4853241443634,39.49132490158081,40.01282715797424,0.022934913635253906,43.60164663811385,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:55.933720,simple,short,6,12,40.051329374313354,0.2680013179779053,40.051329374313354,40.05382966995239,40.31933069229126,0.02233344316482544,44.77589920281404,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:56.203722,simple,short,4,11,40.32021903991699,0.23600077629089355,40.32021903991699,40.35583209991455,40.556219816207886,0.02145461602644487,46.61001617402074,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:56.407724,simple,short,6,8,40.62433314323425,0.17000222206115723,40.62433314323425,40.62583351135254,40.79433536529541,0.021250277757644653,47.05820843401712,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:56:56.874227,simple,short,4,19,40.81582570075989,0.4320042133331299,40.81582570075989,40.830334186553955,41.24782991409302,0.022737063859638414,43.98105253049603,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:57:00.118254,simple,short,5,134,41.2623393535614,3.2100255489349365,41.2623393535614,41.296339988708496,44.47236490249634,0.023955414544290572,41.74421603730233,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:57:03.288780,simple,short,4,129,44.535863637924194,3.1365270614624023,44.535863637924194,44.540364503860474,47.6723906993866,0.024314163267150406,41.12829172908646,llama3,NVIDIA GeForce RTX 3060 Ti,7474,8192,49,32
2025-11-05T14:57:04.628291,simple,short,5,3,1.2662017345428467,0.0029993057250976562,1.2662017345428467,1.2850103378295898,1.2692010402679443,0.000999768575032552,1000.2314785373609,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:05.031794,simple,short,6,7,1.6495130062103271,0.0034995079040527344,1.6495130062103271,1.6880137920379639,1.6530125141143799,0.000499929700578962,2000.2812372257802,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:10.146836,simple,short,6,195,2.0100181102752686,4.793536901473999,2.0100181102752686,2.0130178928375244,6.803555011749268,0.02458224052037948,40.67977445631806,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:10.663339,simple,short,4,20,6.833055257797241,0.48250293731689453,6.833055257797241,6.840555191040039,7.315558195114136,0.024125146865844726,41.45052486357105,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:10.930342,simple,short,5,10,7.360558748245239,0.22800254821777344,7.360558748245239,7.362058877944946,7.588561296463013,0.022800254821777343,43.85915893557751,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:14.532374,simple,short,6,144,7.6195619106292725,3.568530321121216,7.6195619106292725,7.6235620975494385,11.188092231750488,0.024781460563341778,40.35274666091554,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:21.202429,simple,short,6,269,11.132089614868164,6.637557506561279,11.132089614868164,11.22459077835083,17.769647121429443,0.02467493496862929,40.526955846949924,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:21.292927,simple,short,4,3,17.883148431777954,0.05649828910827637,17.883148431777954,17.896147966384888,17.93964672088623,0.01883276303609212,53.0989530364475,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:21.621932,simple,short,5,13,17.982147216796875,0.29500389099121094,17.982147216796875,17.986647129058838,18.277151107788086,0.02269260699932392,44.067215372380666,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:23.807448,simple,short,6,88,18.29164981842041,2.1525163650512695,18.29164981842041,18.314650535583496,20.44416618347168,0.02446041323921897,40.88238372018323,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:26.239968,simple,short,7,100,20.452169179916382,2.39701771736145,20.452169179916382,20.502669095993042,22.849186897277832,0.023970177173614503,41.71850682442029,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:26.663971,simple,short,4,17,22.902186632156372,0.39000368118286133,22.902186632156372,22.93368673324585,23.292190313339233,0.02294139301075655,43.58933215307062,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:26.988974,simple,short,5,13,23.345690727233887,0.2915024757385254,23.345690727233887,23.35719060897827,23.637193202972412,0.022423267364501953,44.59653375863902,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:27.311977,simple,short,5,13,23.625695943832397,0.2884986400604248,23.625695943832397,23.683196783065796,23.914194583892822,0.02219220308157114,45.06087098808232,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:29.370497,simple,short,5,84,23.938695907592773,2.025020122528076,23.938695907592773,24.005195379257202,25.96371603012085,0.024107382411048525,41.48106928198457,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:29.581496,simple,short,7,8,26.028214931488037,0.17600107192993164,26.028214931488037,26.065214157104492,26.20421600341797,0.022000133991241455,45.45426861482358,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:29.835497,simple,short,7,10,26.225713968276978,0.2200016975402832,26.225713968276978,26.275213956832886,26.44571566581726,0.02200016975402832,45.45419472578824,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:30.000999,simple,short,5,6,26.459216356277466,0.13100171089172363,26.459216356277466,26.52971625328064,26.59021806716919,0.021833618481953938,45.80092854633905,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:31.120009,simple,short,7,44,26.670718908309937,1.0835096836090088,26.670718908309937,26.696218490600586,27.754228591918945,0.024625220082022926,40.608774121374324,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:36.312551,simple,short,5,211,27.74006485939026,5.156042575836182,27.74006485939026,27.816227197647095,32.89610743522644,0.024436220738560104,40.92285835436125,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:36.574553,simple,short,7,10,33.00327229499817,0.22600078582763672,33.00327229499817,33.00827169418335,33.229273080825806,0.022600078582763673,44.247633756577585,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:36.873054,simple,short,8,10,33.179274559020996,0.26199936866760254,33.179274559020996,33.2707736492157,33.4412739276886,0.026199936866760254,38.16803090349029,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:37.211059,simple,short,5,13,33.53527355194092,0.30300354957580566,33.53527355194092,33.567774057388306,33.838277101516724,0.023307965351985052,42.903787820966265,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:37.421061,simple,short,5,8,33.89977669715881,0.17400288581848145,33.89977669715881,33.906777143478394,34.073779582977295,0.02175036072731018,45.976248970638004,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:38.021064,simple,short,6,24,34.041778564453125,0.5640048980712891,34.041778564453125,34.11677837371826,34.605783462524414,0.02350020408630371,42.552821938376944,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:38.254568,simple,short,5,9,34.714285373687744,0.19800281524658203,34.714285373687744,34.71628403663635,34.912288188934326,0.02200031280517578,45.45389917204907,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:38.461570,simple,short,7,8,34.93678569793701,0.1705029010772705,34.93678569793701,34.950786113739014,35.10728859901428,0.021312862634658813,46.920022764741496,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:38.766571,simple,short,4,12,35.11828660964966,0.26900243759155273,35.11828660964966,35.15728735923767,35.38728904724121,0.022416869799296062,44.60926119272023,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:39.073575,simple,short,8,12,35.41518831253052,0.27050232887268066,35.41518831253052,35.46279168128967,35.6856906414032,0.022541860739390056,44.361910117410225,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:43.881114,simple,short,6,197,35.665791749954224,4.772040367126465,35.665791749954224,35.768792152404785,40.43783211708069,0.024223555163078503,41.282131927694834,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:44.200616,simple,short,6,13,40.550331354141235,0.28600311279296875,40.550331354141235,40.574331521987915,40.836334466934204,0.022000239445612982,45.45405073758903,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:48.374150,simple,short,7,171,40.872835636138916,4.139532804489136,40.872835636138916,40.89433574676514,45.01236844062805,0.02420779417829904,41.30900951299583,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:48.693152,simple,short,5,13,44.97886776924133,0.2850029468536377,44.97886776924133,45.06786799430847,45.26387071609497,0.021923303604125977,45.613563450893395,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:50.137664,simple,short,5,60,45.359872579574585,1.4110100269317627,45.359872579574585,45.3863730430603,46.77088260650635,0.023516833782196045,42.52273113215916,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:50.364166,simple,short,5,9,46.77574586868286,0.19200396537780762,46.77574586868286,46.831382036209106,46.96774983406067,0.021333773930867512,46.874031910177656,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:53.601194,simple,short,5,133,47.012247800827026,3.2035281658172607,47.012247800827026,47.057384729385376,50.21577596664429,0.024086677938475645,41.51672565865205,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:53.904197,simple,short,3,12,50.279412508010864,0.26900434494018555,50.279412508010864,50.29491138458252,50.54841685295105,0.02241702874501546,44.60894489517729,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:56.236216,simple,short,4,96,50.58691477775574,2.299020767211914,50.58691477775574,50.59691405296326,52.88593554496765,0.02394813299179077,41.75690858000463,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:57.399725,simple,short,7,48,52.8439359664917,1.129507303237915,52.8439359664917,52.929936170578,53.973443269729614,0.023531402150789898,42.49640516922755,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:57.674728,simple,short,5,11,54.014944076538086,0.24100232124328613,54.014944076538086,54.09344434738159,54.25594639778137,0.02190930193120783,45.64271390936422,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:57.948229,simple,short,5,11,54.28777480125427,0.24000215530395508,54.28777480125427,54.367945432662964,54.52777695655823,0.021818377754905006,45.83292173384381,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:58.221233,simple,short,7,11,54.64244794845581,0.23850369453430176,54.64244794845581,54.64244794845581,54.88095164299011,0.021682154048572887,46.12087884625189,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:58.492733,simple,short,6,11,54.870951652526855,0.23800039291381836,54.870951652526855,54.914451360702515,55.108952045440674,0.02163639935580167,46.21841109305722,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:57:58.796736,simple,short,7,12,55.08895254135132,0.2670018672943115,55.08895254135132,55.189453125,55.35595440864563,0.022250155607859295,44.94350590729243,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:00.596251,simple,short,5,72,55.462953090667725,1.7640161514282227,55.462953090667725,55.49195408821106,57.22696924209595,0.02450022432539198,40.815952814097386,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:08.594315,simple,short,5,324,57.19597101211548,7.963062524795532,57.19597101211548,57.290971517562866,65.15903353691101,0.024577353471591148,40.68786336803495,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:08.796316,simple,short,7,8,65.25503468513489,0.16750097274780273,65.25503468513489,65.28853416442871,65.42253565788269,0.020937621593475342,47.76091666073589,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:09.115819,simple,short,5,13,65.37272620201111,0.28550267219543457,65.37272620201111,65.49003553390503,65.65822887420654,0.021961744015033428,45.53372443078619,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:09.364822,simple,short,7,10,65.76703882217407,0.21450304985046387,65.76703882217407,65.81003832817078,65.98154187202454,0.021450304985046388,46.61938376620417,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:14.891367,simple,short,6,224,66.01303958892822,5.4920454025268555,66.01303958892822,66.05904006958008,71.50508499145508,0.024518059832709178,40.786261507768856,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:15.476374,simple,short,4,24,71.46758484840393,0.5505080223083496,71.46758484840393,71.58558535575867,72.01809287071228,0.0229378342628479,43.59609492948889,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:20.578414,simple,short,4,207,72.14209246635437,5.068039894104004,72.14209246635437,72.1700930595398,77.21013236045837,0.02448328451257973,40.84419308553928,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:22.361929,simple,short,5,71,77.27213335037231,1.7485153675079346,77.27213335037231,77.27313256263733,79.02064871788025,0.024626977007154008,40.605877031090955,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:25.924958,simple,short,4,146,79.04914665222168,3.529529571533203,79.04914665222168,79.05514693260193,82.57867622375488,0.024174860078994543,41.36528595128858,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:32.136005,simple,short,7,252,82.49017643928528,6.176546335220337,82.49017643928528,82.61917734146118,88.66672277450562,0.024510104504842607,40.79949964319508,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:32.390006,simple,short,5,10,88.77713537216187,0.2199995517730713,88.77713537216187,88.82972550392151,88.99713492393494,0.02199995517730713,45.4546380636037,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:39.160583,simple,short,6,268,89.03272533416748,6.7360756397247314,89.03272533416748,89.08422613143921,95.76880097389221,0.025134610595987802,39.785776516451314,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:41.853080,simple,short,8,107,95.70277762413025,2.65802001953125,95.70277762413025,95.85477900505066,98.3607976436615,0.02484130859375,40.255528255528255,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:42.132084,simple,short,7,11,98.46329808235168,0.24150347709655762,98.46329808235168,98.55029892921448,98.70480155944824,0.02195486155423251,45.54799844808029,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:48.126635,simple,short,5,249,98.70180249214172,5.959550857543945,98.70180249214172,98.82680320739746,104.66135334968567,0.023933939186923475,41.781672134704806,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:48.421137,simple,short,7,12,104.66627049446106,0.26050424575805664,104.66627049446106,104.8203513622284,104.92677474021912,0.02170868714650472,46.06450833490446,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:53.679678,simple,short,6,217,104.99035429954529,5.224542140960693,104.99035429954529,105.11485505104065,110.21489644050598,0.024076231064334992,41.534740106450336,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:58:54.075683,simple,short,8,16,110.27689790725708,0.3605036735534668,110.27689790725708,110.37489819526672,110.63740158081055,0.022531479597091675,44.382349401016626,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:01.305244,simple,short,7,289,110.62490177154541,7.196061372756958,110.62490177154541,110.76890158653259,117.82096314430237,0.02489986634171958,40.16085814583293,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:01.657744,simple,short,6,14,117.8999593257904,0.31800317764282227,117.8999593257904,117.99946022033691,118.21796250343323,0.02271451268877302,44.024717311864876,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:02.000248,simple,short,6,14,118.30646395683289,0.3090019226074219,118.30646395683289,118.35096454620361,118.61546587944031,0.022071565900530134,45.30716146315569,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:02.339250,simple,short,4,13,118.58046746253967,0.30500149726867676,118.58046746253967,118.69396781921387,118.88546895980835,0.023461653636052057,42.62274158132496,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:02.925757,simple,short,6,23,118.94847083091736,0.5515048503875732,118.94847083091736,119.03397059440613,119.49997568130493,0.023978471755981445,41.7040756465453,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:03.205257,simple,short,7,11,119.47542357444763,0.24449729919433594,119.47542357444763,119.62047863006592,119.71992087364197,0.022227027199485085,44.99027202446426,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:08.486801,simple,short,6,213,119.78397631645203,5.248042583465576,119.78397631645203,119.89847707748413,125.0320188999176,0.024638697574955758,40.58656091531639,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:08.824305,simple,short,5,13,125.07251906394958,0.30300402641296387,125.07251906394958,125.18102049827576,125.37552309036255,0.023308002031766452,42.90372030331476,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:14.101848,simple,short,6,211,125.39145469665527,5.243543863296509,125.39145469665527,125.51802325248718,130.63499855995178,0.024850918783395775,40.23996089304164,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:14.408851,simple,short,8,12,130.77506685256958,0.26850223541259766,130.77506685256958,130.8000671863556,131.04356908798218,0.022375186284383137,44.69236534124207,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:14.701853,simple,short,7,11,131.00956845283508,0.25800228118896484,131.00956845283508,131.10306930541992,131.26757073402405,0.02345475283536044,42.63528194133846,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
2025-11-05T14:59:14.976856,simple,short,6,11,131.35457181930542,0.2415022850036621,131.35457181930542,131.39507222175598,131.59607410430908,0.0219547531821511,45.54822328009525,llama3,NVIDIA GeForce RTX 3060 Ti,7451,8192,47,128
