timestamp,prompt_type,prompt_length,input_tokens,output_tokens,prompt_eval_time,output_eval_time,total_time,avg_token_latency,throughput,model_name,gpu_name,gpu_mem_used_MB,gpu_mem_total_MB,gpu_util_percent,batch_size,time_to_first_token_user_est
2025-11-04T00:49:52.194987,simple,short,6,14,78.46562457084656,0.1705014705657959,78.63612604141235,0.0121786764689854,82.11072874352395,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,78.58562457084656
2025-11-04T00:49:53.100486,simple,short,7,68,78.6396279335022,0.8815000057220459,79.52112793922424,0.0129632353782653,77.14123602790052,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,78.7596279335022
2025-11-04T00:49:53.229990,simple,short,7,9,79.6571261882782,0.1055028438568115,79.76262903213501,0.0117225382063123,85.30575737100321,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,79.7771261882782
2025-11-04T00:49:53.422986,simple,short,7,14,79.77712941169739,0.1694986820220947,79.94662809371948,0.0121070487158639,82.5965124506104,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,79.89712941169739
2025-11-04T00:49:53.551488,simple,short,5,9,79.8781304359436,0.104999303817749,79.98312973976135,0.0116665893130832,85.71485403009544,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,79.99813043594361
2025-11-04T00:49:53.667490,simple,short,5,8,80.00463032722473,0.0925014019012451,80.09713172912598,0.0115626752376556,86.48517574404801,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,80.12463032722474
2025-11-04T00:49:53.834986,simple,short,4,12,80.15312814712524,0.1439993381500244,80.29712748527527,0.0119999448458353,83.33371635012591,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,80.27312814712525
2025-11-04T00:49:54.016488,simple,short,5,13,80.28267216682434,0.1579563617706298,80.44062852859497,0.0121504893669715,82.30121189343066,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,80.40267216682435
2025-11-04T00:49:54.171990,simple,short,7,11,80.46513056755066,0.1320009231567382,80.5971314907074,0.0120000839233398,83.33275053643806,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,80.58513056755066
2025-11-04T00:49:57.067994,simple,short,4,217,80.61463046073914,2.8730056285858154,83.48763608932495,0.013239657274589,75.53065606307715,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,80.73463046073914
2025-11-04T00:49:57.249493,simple,short,5,13,83.55163383483887,0.1575005054473877,83.70913434028625,0.0121154234959529,82.53941765502834,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,83.67163383483887
2025-11-04T00:49:57.430494,simple,short,4,13,83.7156343460083,0.1580007076263427,83.87363505363464,0.0121539005866417,82.27811251797563,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,83.8356343460083
2025-11-04T00:49:59.489496,simple,short,5,155,83.88263511657715,2.0355024337768555,85.918137550354,0.0131322737663022,76.148275446863,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,84.00263511657715
2025-11-04T00:49:59.684056,simple,short,6,14,85.97213792800903,0.1700584888458252,86.14219641685486,0.0121470349175589,82.32461722444437,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,86.09213792800904
2025-11-04T00:49:59.984498,simple,short,5,22,86.1351408958435,0.2764992713928222,86.41164016723633,0.0125681486996737,79.56621328214865,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,86.25514089584351
2025-11-04T00:50:02.154001,simple,short,5,163,86.44713807106018,2.1450045108795166,88.5921425819397,0.0131595368765614,75.99051618458606,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,86.56713807106019
2025-11-04T00:50:02.335502,simple,short,5,13,88.61464095115662,0.1575016975402832,88.7721426486969,0.0121155151954064,82.5387929338036,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,88.73464095115662
2025-11-04T00:50:02.516012,simple,short,5,13,88.78020977973938,0.1575121879577636,88.93772196769714,0.0121163221505972,82.53329579477305,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,88.90020977973938
2025-11-04T00:50:03.499504,simple,short,7,74,88.98414325714111,0.9600026607513428,89.94414591789246,0.0129730089290721,77.08311968852686,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,89.10414325714112
2025-11-04T00:50:03.668006,simple,short,6,12,89.94119834899902,0.1444983482360839,90.08569669723512,0.0120415290196736,83.04593198805418,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,90.06119834899903
2025-11-04T00:50:03.848503,simple,short,5,13,90.1036455631256,0.1574993133544922,90.2611448764801,0.0121153317964994,82.54004238570997,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,90.2236455631256
2025-11-04T00:50:04.042055,simple,short,4,14,90.28314542770386,0.1705503463745117,90.45369577407835,0.0121821675981794,82.0871976962004,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,90.40314542770386
2025-11-04T00:50:04.159004,simple,short,7,8,90.47414708137512,0.0924983024597168,90.56664538383484,0.0115622878074646,86.48807369717964,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,90.59414708137513
2025-11-04T00:50:04.340057,simple,short,5,13,90.58866047859192,0.1575379371643066,90.74619841575624,0.0121183028587928,82.51980592104267,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,90.70866047859192
2025-11-04T00:50:07.132008,simple,short,6,209,90.76839208602904,2.7680046558380127,93.53639674186708,0.0132440414154928,75.5056533446203,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,90.88839208602904
2025-11-04T00:50:07.182508,simple,short,5,3,93.55812191963196,0.0269997119903564,93.58512163162231,0.0089999039967854,111.11229634862468,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,93.67812191963196
2025-11-04T00:50:07.864009,simple,short,6,51,93.60714864730836,0.6580021381378174,94.26515078544617,0.0129020027085846,77.50734692797934,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,93.72714864730837
2025-11-04T00:50:11.209015,simple,short,6,250,94.2862992286682,3.321506261825561,97.60780549049376,0.0132860250473022,75.26705665838347,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,94.4062992286682
2025-11-04T00:50:11.338016,simple,short,5,9,97.62977719306946,0.1055002212524414,97.7352774143219,0.0117222468058268,85.3078779661017,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,97.74977719306946
2025-11-04T00:50:14.222520,simple,short,6,216,97.7555627822876,2.860501766204834,100.61606454849245,0.0132430637324297,75.51122762863302,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,97.8755627822876
2025-11-04T00:50:14.403520,simple,short,5,13,100.63816165924072,0.1569986343383789,100.7951602935791,0.0120768180260291,82.80326803340927,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,100.75816165924073
2025-11-04T00:50:14.506666,simple,short,7,7,100.81716227531432,0.0791451930999755,100.8963074684143,0.0113064561571393,88.44504291192587,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,100.93716227531432
2025-11-04T00:50:14.687520,simple,short,7,13,100.91816186904909,0.157499074935913,101.075660943985,0.0121153134566087,82.54016733298113,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,101.03816186904909
2025-11-04T00:50:14.829523,simple,short,8,10,101.09665989875792,0.11800217628479,101.21466207504272,0.011800217628479,84.74419976683902,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,101.21665989875792
2025-11-04T00:50:15.167520,simple,short,6,25,101.23466372489928,0.314497709274292,101.54916143417358,0.0125799083709716,79.49183495704264,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,101.35466372489928
2025-11-04T00:50:18.337535,simple,short,6,237,101.57116293907166,3.1460132598876958,104.71717619895936,0.0132743175522687,75.33343963351899,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,101.69116293907166
2025-11-04T00:50:18.506027,simple,short,7,12,104.73816871643066,0.1449990272521972,104.88316774368286,0.0120832522710164,82.7591758883207,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,104.85816871643067
2025-11-04T00:50:18.673526,simple,short,7,12,104.90367007255554,0.1439969539642334,105.04766702651978,0.0119997461636861,83.33509612280142,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,105.02367007255555
2025-11-04T00:50:18.947028,simple,short,6,20,105.06955599784852,0.2490003108978271,105.31855630874634,0.0124500155448913,80.32118485268336,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,105.18955599784853
2025-11-04T00:50:19.549030,simple,short,7,45,105.34016871452332,0.5780024528503418,105.91817116737366,0.0128444989522298,77.85434089092273,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,105.46016871452332
2025-11-04T00:50:20.176030,simple,short,7,47,105.93916988372804,0.6035017967224121,106.54267168045044,0.0128404637600513,77.87880708103047,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,106.05916988372805
2025-11-04T00:50:22.072034,simple,short,5,143,106.56317114830016,1.8725032806396484,108.43567442893982,0.0130944285359415,76.36835752359862,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,106.68317114830016
2025-11-04T00:50:23.346035,simple,short,5,96,108.45476818084715,1.2510030269622805,109.70577120780943,0.013031281530857,76.73842343380241,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,108.57476818084716
2025-11-04T00:50:23.987037,simple,short,7,48,109.72617483139038,0.6170029640197754,110.34317779541016,0.0128542284170786,77.79541233850793,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,109.84617483139039
2025-11-04T00:50:26.130541,simple,short,7,161,110.36145114898682,2.120004653930664,112.48145580291748,0.0131677307697556,75.94322951201671,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,110.48145114898682
2025-11-04T00:50:26.351541,simple,short,6,16,112.50073099136353,0.1970016956329345,112.69773268699646,0.0123126059770584,81.21757504977096,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,112.62073099136353
2025-11-04T00:50:26.403041,simple,short,4,3,112.7186827659607,0.0274999141693115,112.74618268013,0.0091666380564371,109.09124957734755,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,128,112.8386827659607
2025-11-04T00:50:27.393044,simple,short,5,64,0.1125013828277587,0.8280045986175537,0.9405059814453124,0.0129375718533992,77.29425670685303,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,0,1,0.2325013828277587
2025-11-04T00:50:27.759541,simple,short,6,12,0.1719992160797119,0.1464989185333252,0.3184981346130371,0.0122082432111104,81.91186747409519,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,8,0.2919992160797119
2025-11-04T00:50:31.670549,simple,short,6,291,0.3409991264343261,3.888007879257202,4.229007005691528,0.0133608518187532,74.84552733354931,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,8,0.4609991264343261
2025-11-04T00:50:32.576550,simple,short,7,68,4.251507520675659,0.8820011615753174,5.133508682250977,0.012970605317284,77.09740413328608,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,8,4.371507520675659
2025-11-04T00:50:32.903050,simple,short,6,24,5.156509399414063,0.3029990196228027,5.459508419036865,0.0126249591509501,79.20817707554667,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,8,5.2765093994140635
2025-11-04T00:50:33.084552,simple,short,7,13,5.484509706497192,0.157501220703125,5.642010927200317,0.012115478515625,82.53904282115869,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,8,5.6045097064971925
2025-11-04T00:50:33.213049,simple,short,5,9,5.664011240005493,0.1049973964691162,5.769008636474609,0.0116663773854573,85.71641109831945,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,8,5.784011240005493
2025-11-04T00:50:33.341551,simple,short,5,9,5.792008876800537,0.1049995422363281,5.897008419036865,0.0116666158040364,85.71465940054496,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,8,5.912008876800537
2025-11-04T00:50:34.694623,simple,short,7,102,5.91851019859314,1.329071044921875,7.247581243515015,0.0130301082835477,76.74533305779431,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,8,6.03851019859314
2025-11-04T00:50:35.364569,simple,short,5,13,0.4685001373291015,0.1555001735687255,0.6240003108978271,0.0119615518129788,83.60119285818327,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,0.5885001373291014
2025-11-04T00:50:35.454071,simple,short,5,6,0.6490004062652588,0.0660023689270019,0.7150027751922607,0.0110003948211669,90.9058280413533,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,0.7690004062652588
2025-11-04T00:50:35.569570,simple,short,6,8,0.7369983196258545,0.0925018787384033,0.8295001983642578,0.0115627348423004,86.48472992234156,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,0.8569983196258545
2025-11-04T00:50:38.252576,simple,short,6,201,0.8559997081756592,2.659507274627685,3.5155069828033447,0.0132313794757596,75.57790945623142,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,0.9759997081756592
2025-11-04T00:50:38.447576,simple,short,6,14,3.5195086002349854,0.1709988117218017,3.690507411956787,0.0122142008372715,81.87191395678599,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,3.6395086002349855
2025-11-04T00:50:39.352076,simple,short,7,68,3.698009014129639,0.8804984092712402,4.578507423400879,0.0129485060186947,77.22898676930193,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,3.8180090141296392
2025-11-04T00:50:39.507076,simple,short,5,11,4.620007038116455,0.131500244140625,4.75150728225708,0.0119545676491477,83.65003481086099,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,4.740007038116455
2025-11-04T00:50:39.661579,simple,short,5,11,4.779831886291504,0.1310014724731445,4.910833358764648,0.0119092247702858,83.96852182142467,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,4.899831886291504
2025-11-04T00:50:39.764076,simple,short,7,7,4.947508096694946,0.0789995193481445,5.026507616043091,0.0112856456211635,88.60813404638024,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,5.067508096694946
2025-11-04T00:50:41.694579,simple,short,4,145,5.019009351730347,1.9070024490356443,6.926011800765991,0.013151741027832,76.03556045422245,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,5.139009351730347
2025-11-04T00:50:44.724084,simple,short,7,226,6.9780120849609375,3.00300407409668,9.981016159057615,0.0132876286464454,75.25797315742305,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,7.098012084960938
2025-11-04T00:50:45.600589,simple,short,5,66,9.983245134353638,0.853003978729248,10.836249113082886,0.0129243027080189,77.37361330755182,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,10.103245134353637
2025-11-04T00:50:45.768708,simple,short,6,12,10.882516384124756,0.1441206932067871,11.026637077331545,0.0120100577672322,83.26354621943271,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,11.002516384124755
2025-11-04T00:50:47.389590,simple,short,7,122,11.02751922607422,1.5970029830932615,12.62452220916748,0.0130901883860103,76.39309462258872,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,11.14751922607422
2025-11-04T00:50:47.531613,simple,short,7,10,12.674021482467651,0.1190240383148193,12.79304552078247,0.0119024038314819,84.0166418614527,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,12.79402148246765
2025-11-04T00:50:50.268095,simple,short,5,204,12.799521684646606,2.7125051021575928,15.5120267868042,0.0132965936380274,75.20723180860874,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,12.919521684646606
2025-11-04T00:50:52.811097,simple,short,6,191,15.517524242401125,2.5195024013519287,18.03702664375305,0.0131911120489629,75.808619947142,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,15.637524242401124
2025-11-04T00:50:52.927099,simple,short,4,8,18.06402850151062,0.0925028324127197,18.15653133392334,0.0115628540515899,86.48383829271751,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,18.18402850151062
2025-11-04T00:50:53.055099,simple,short,5,9,18.19673037528992,0.1045010089874267,18.301231384277344,0.0116112232208251,86.12357035789819,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,18.31673037528992
2025-11-04T00:50:53.815099,simple,short,5,57,18.33902931213379,0.7365005016326904,19.07552981376648,0.0129210614321524,77.3930226437608,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,18.45902931213379
2025-11-04T00:50:54.000601,simple,short,4,13,19.08402991294861,0.1575028896331787,19.241532802581787,0.0121156068948599,82.53816822203552,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,19.20402991294861
2025-11-04T00:50:54.128602,simple,short,5,9,19.265568017959595,0.1049649715423584,19.370532989501957,0.0116627746158175,85.74288991607136,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,19.385568017959596
2025-11-04T00:50:54.296100,simple,short,7,12,19.390241384506226,0.1439986228942871,19.534240007400516,0.0119998852411905,83.33413027713114,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,19.510241384506227
2025-11-04T00:50:54.790603,simple,short,7,37,19.57853078842163,0.4710009098052978,20.04953169822693,0.0127297543190621,78.55611152703514,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,19.698530788421632
2025-11-04T00:50:57.432606,simple,short,5,198,20.07053232192993,2.61800479888916,22.68853712081909,0.0132222464590361,75.63011346809331,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,20.190532321929933
2025-11-04T00:50:57.484605,simple,short,4,3,22.68803668022156,0.028501272201538,22.716537952423096,0.0095004240671793,105.25845929916431,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,22.808036680221562
2025-11-04T00:51:00.732613,simple,short,5,243,22.766038179397583,3.224005937576294,25.99004411697388,0.0132675141464045,75.37206962549199,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,22.886038179397584
2025-11-04T00:51:00.993111,simple,short,6,19,25.99604296684265,0.2374999523162841,26.233542919158936,0.0124999974903307,80.00001606188646,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,26.116042966842652
2025-11-04T00:51:01.109111,simple,short,5,8,26.2420392036438,0.0922040939331054,26.334243297576904,0.0115255117416381,86.76404331681888,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,26.3620392036438
2025-11-04T00:51:01.315611,simple,short,7,15,26.36254501342773,0.1829977035522461,26.54554271697998,0.012199846903483,81.96824172559892,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,26.482545013427732
2025-11-04T00:51:01.496611,simple,short,5,13,26.57954454421997,0.1569981575012207,26.73654270172119,0.0120767813462477,82.8035195247366,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,26.69954454421997
